Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2017-12-22,32,45,0,345,66,18,16995,21,157,11,0,66,62%,7.5,00:04:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,342,154,2,2,1,1,0,0,340,0.8s,40%,7.7,00:06:18
2017-12-23,14,20,0,88,21,9,1444,10,58,6,0,21,50%,5.8,00:01:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,88,60,0,0,0,0,0,0,87,0.5s,45%,4.4,00:01:12
2017-12-24,20,25,0,273,54,13,12578,12,150,9,0,54,58%,12.5,00:09:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,271,109,0,0,2,2,0,0,271,0.53s,52%,10.9,00:08:23
2017-12-25,20,24,0,183,65,12,7316,5,15,3,0,8,60%,3,00:03:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,181,89,0,0,2,2,0,0,173,0.93s,50%,7.6,00:05:05
2017-12-26,31,38,0,554,155,7,20382,17,163,14,0,31,29%,9.6,00:08:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,550,185,3,1,1,1,0,0,550,1.62s,18%,14.6,00:08:56
2017-12-27,40,62,0,435,78,22,23289,34,244,23,0,78,41%,7.2,00:06:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,423,235,7,7,5,4,0,0,423,0.49s,35%,7,00:06:16
2017-12-28,34,49,0,414,46,18,17412,26,231,16,0,46,42%,8.9,00:06:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,410,218,2,2,2,2,0,0,409,1.1s,37%,8.4,00:05:55
2017-12-29,30,41,0,310,59,18,11038,22,155,13,0,33,45%,7,00:04:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,307,154,2,2,1,1,0,0,248,0.39s,44%,7.6,00:04:29
2017-12-30,21,24,0,258,53,6,9741,7,63,6,0,25,29%,9,00:02:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,254,132,3,3,1,1,0,0,253,0.46s,25%,10.8,00:06:46
2017-12-31,18,19,0,86,10,4,5754,10,41,10,0,10,40%,4.1,00:04:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,85,67,0,0,1,1,0,0,85,0.83s,21%,4.5,00:05:03
2018-01-01,15,17,0,98,50,8,3983,8,25,7,0,8,63%,3.1,00:01:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,96,48,0,0,2,2,0,0,95,0.56s,47%,5.8,00:03:54
2018-01-02,94,129,0,1404,433,47,51449,45,779,25,0,433,47%,17.3,00:07:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,1384,529,14,13,6,5,0,0,1378,0.73s,36%,10.9,00:06:39
2018-01-03,130,192,0,1631,75,83,66203,90,696,50,0,75,50%,7.7,00:05:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,1606,776,9,9,16,13,0,0,1569,0.28s,43%,8.5,00:05:45
2018-01-04,56,85,0,928,124,30,43955,40,561,20,0,124,38%,14,00:10:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,918,398,5,5,5,5,0,0,915,0.73s,35%,10.9,00:08:37
2018-01-05,53,98,0,888,196,54,42505,62,497,23,0,196,63%,8,00:06:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,884,334,3,3,1,1,0,0,884,0.36s,55%,9.1,00:07:14
2018-01-06,29,49,0,648,85,12,32113,29,428,12,0,69,21%,14.8,00:12:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,645,248,1,1,2,2,0,0,644,0.34s,24%,13.2,00:10:55
2018-01-07,28,46,0,261,33,16,14642,29,174,14,0,33,38%,6,00:06:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,258,151,0,0,3,3,0,0,258,0.34s,35%,5.7,00:05:18
2018-01-08,69,117,0,1275,110,51,56554,70,663,33,0,108,54%,9.5,00:06:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,1266,553,5,5,4,4,0,0,1255,1.08s,44%,10.9,00:08:03
2018-01-09,72,126,0,2263,235,38,93596,77,1790,32,0,235,34%,23.2,00:16:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,2252,775,5,5,6,6,0,0,2250,3.78s,30%,18,00:12:23
2018-01-10,94,145,0,1470,108,63,80276,73,985,35,0,108,41%,13.5,00:10:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,1458,688,10,7,2,2,0,0,1458,4.16s,43%,10.1,00:09:14
2018-01-11,85,114,0,891,90,47,45460,60,374,38,0,41,48%,6.2,00:07:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,862,439,24,23,5,5,0,0,861,0.44s,41%,7.8,00:06:39
2018-01-12,81,113,0,776,55,54,38161,59,449,39,0,55,51%,7.6,00:05:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,762,402,12,12,2,2,0,0,753,0.56s,48%,6.9,00:05:38
2018-01-13,35,48,0,320,50,24,22271,23,98,13,0,34,57%,4.3,00:05:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,316,171,1,1,3,3,0,0,316,0.92s,50%,6.7,00:07:44
2018-01-14,27,29,0,224,97,12,7174,10,53,10,0,20,50%,5.3,00:02:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,214,97,7,6,3,3,0,0,214,0.29s,41%,7.7,00:04:07
2018-01-15,63,90,0,419,63,47,21564,43,155,22,0,24,58%,3.6,00:02:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,406,234,7,7,6,6,0,0,406,0.4s,52%,4.7,00:04:00
2018-01-16,78,107,0,968,235,45,48952,56,677,34,0,235,45%,12.1,00:09:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,961,426,4,4,3,3,0,0,959,0.8s,42%,9,00:07:37
2018-01-17,85,110,0,1022,113,41,81518,42,269,27,0,46,52%,6.4,00:08:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,1017,460,2,2,3,3,0,0,1013,1.1s,37%,9.3,00:12:21
2018-01-18,63,91,0,813,143,36,39120,44,265,26,0,53,50%,6,00:05:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,805,359,3,3,5,5,0,0,805,0.38s,40%,8.9,00:07:10
2018-01-19,76,103,0,1121,182,38,55018,43,473,30,0,182,49%,11,00:09:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,1102,474,16,16,3,2,0,0,1102,0.37s,37%,10.9,00:08:54
2018-01-20,34,53,0,512,137,16,19894,30,306,15,0,137,37%,10.2,00:05:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,501,233,11,10,0,0,0,0,499,0.27s,30%,9.7,00:06:15
2018-01-21,38,45,0,452,47,14,31794,11,153,10,0,47,27%,13.9,00:13:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,451,214,1,1,0,0,0,0,443,0.62s,31%,10,00:11:47
2018-01-22,77,119,0,1243,200,55,53379,71,772,36,0,200,52%,10.9,00:07:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,1232,529,8,8,3,3,0,0,1232,0.43s,46%,10.4,00:07:29
2018-01-23,81,104,0,1730,442,42,57458,48,1193,33,0,442,48%,24.9,00:12:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,1716,577,10,9,4,4,0,0,1715,0.32s,40%,16.6,00:09:12
2018-01-24,73,103,0,1007,92,41,48954,55,569,32,0,92,42%,10.3,00:08:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,998,462,2,2,7,6,0,0,974,1.21s,40%,9.8,00:07:55
2018-01-25,94,135,0,1236,88,55,71773,71,454,46,0,45,49%,6.4,00:04:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,1232,580,2,2,2,2,0,0,1230,0.49s,41%,9.2,00:08:52
2018-01-26,75,112,0,703,85,48,31597,65,464,34,0,85,49%,7.1,00:04:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,692,383,1,1,10,9,0,0,689,0.51s,43%,6.3,00:04:42
2018-01-27,30,43,0,585,81,19,23822,29,386,17,0,81,48%,13.3,00:08:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,570,186,7,7,8,7,0,0,557,0.42s,44%,13.6,00:09:14
2018-01-28,27,32,0,175,34,17,9247,11,48,9,0,20,64%,4.4,00:06:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,173,94,1,1,1,1,0,0,173,0.37s,53%,5.5,00:04:49
2018-01-29,82,100,0,855,59,38,42696,33,207,25,0,33,55%,6.3,00:06:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,853,395,2,2,0,0,0,0,849,0.36s,38%,8.6,00:07:07
2018-01-30,91,135,0,1033,61,50,43447,77,612,44,0,61,44%,7.9,00:04:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,1016,547,11,11,6,6,0,0,1004,0.28s,37%,7.7,00:05:22
2018-01-31,101,130,0,1386,255,58,79049,47,578,26,0,88,45%,12.3,00:12:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,1363,545,13,11,10,10,0,0,1363,0.4s,45%,10.7,00:10:08
2018-02-01,109,155,0,1711,219,69,77474,76,1171,43,0,219,50%,15.4,00:11:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,1670,661,33,32,8,8,0,0,1621,0.33s,45%,11,00:08:20
2018-02-02,117,165,0,1071,110,83,42995,76,654,41,0,110,53%,8.6,00:06:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,1017,505,44,39,10,10,0,0,1000,0.42s,50%,6.5,00:04:21
2018-02-03,57,80,0,750,126,31,36841,26,346,10,0,126,27%,13.3,00:08:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,726,312,21,20,3,3,0,0,723,0.36s,39%,9.4,00:07:41
2018-02-04,50,66,0,1510,738,33,36114,27,1373,18,0,738,44%,50.9,00:16:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,1501,351,5,4,4,4,0,0,1500,1.04s,50%,22.9,00:09:07
2018-02-05,120,169,0,1338,144,71,70305,77,842,41,0,144,47%,10.9,00:06:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,1311,600,19,19,8,8,0,0,1308,0.62s,42%,7.9,00:06:56
2018-02-06,87,125,0,1093,87,50,53279,67,524,41,0,87,48%,7.8,00:06:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,1076,525,11,11,6,6,0,0,1074,0.56s,40%,8.7,00:07:06
2018-02-07,92,132,0,1052,68,51,49080,79,566,45,0,68,48%,7.2,00:04:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,1033,525,9,8,10,10,0,0,1021,0.39s,39%,8,00:06:12
2018-02-08,109,172,0,1741,345,72,65081,111,1142,59,0,345,47%,10.3,00:05:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,1729,766,7,7,5,5,0,0,1727,0.39s,42%,10.1,00:06:18
2018-02-09,77,117,0,852,70,49,40343,64,458,35,0,70,44%,7.2,00:05:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,844,459,5,5,3,3,0,0,844,0.94s,42%,7.3,00:05:45
2018-02-10,48,67,0,958,344,23,35711,27,231,19,0,42,33%,8.6,00:07:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,956,330,1,1,1,1,0,0,956,0.52s,34%,14.3,00:08:53
2018-02-11,41,71,0,883,192,28,40303,43,538,19,0,192,49%,12.5,00:08:23,0,0,0,0%,0,0,0,0%,0,0,0,0%,874,338,8,8,1,1,0,0,868,0.62s,39%,12.4,00:09:28
2018-02-12,77,114,0,823,69,54,29875,71,602,43,0,69,48%,8.5,00:05:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,804,442,12,10,7,6,0,0,804,0.39s,47%,7.2,00:04:22
2018-02-13,98,132,0,1114,70,54,50503,58,527,35,0,68,38%,9.1,00:05:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,1105,542,3,3,6,6,0,0,1102,0.47s,41%,8.4,00:06:23
2018-02-14,89,140,0,1259,295,60,48043,86,919,50,0,295,49%,10.7,00:06:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,1245,541,8,8,6,6,0,0,1245,0.51s,43%,9,00:05:43
2018-02-15,72,99,0,1035,108,34,50316,58,502,36,0,106,38%,8.7,00:06:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,1017,458,13,13,5,5,0,0,1017,0.5s,34%,10.5,00:08:28
2018-02-16,56,71,0,620,97,31,29125,28,241,21,0,55,57%,8.6,00:06:15,0,0,0,0%,0,0,0,0%,0,0,0,0%,606,272,10,7,4,3,0,0,605,3.81s,44%,8.7,00:06:50
2018-02-17,27,36,0,170,31,15,10263,13,106,7,0,31,38%,8.2,00:09:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,168,114,0,0,2,2,0,0,168,0.38s,42%,4.7,00:04:45
2018-02-18,34,43,0,548,172,19,17472,22,412,16,0,172,36%,18.7,00:08:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,542,222,4,4,2,2,0,0,542,0.31s,44%,12.7,00:06:46
2018-02-19,65,88,0,648,60,36,28514,49,271,30,0,33,51%,5.5,00:03:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,639,342,8,8,1,1,0,0,639,0.67s,41%,7.4,00:05:24
2018-02-20,105,144,0,1242,62,46,65278,60,469,38,0,62,45%,7.8,00:05:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,1208,641,23,20,11,10,0,0,1208,0.25s,32%,8.6,00:07:33
2018-02-21,91,120,0,970,49,45,49946,61,499,42,0,43,48%,8.2,00:05:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,953,496,7,7,10,9,0,0,952,0.31s,38%,8.1,00:06:56
2018-02-22,84,119,0,752,66,49,48214,58,384,33,0,66,47%,6.6,00:06:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,741,437,6,5,5,5,0,0,733,0.35s,41%,6.3,00:06:45
2018-02-23,83,114,0,1112,88,45,68036,58,668,35,0,88,40%,11.5,00:11:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,1096,481,9,8,7,7,0,0,1095,0.24s,39%,9.8,00:09:57
2018-02-24,39,53,0,437,38,19,28277,27,248,18,0,38,26%,9.2,00:09:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,431,230,4,4,2,2,0,0,431,0.5s,36%,8.2,00:08:54
2018-02-25,36,47,0,607,147,18,26280,21,361,14,0,147,38%,17.2,00:12:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,593,278,11,8,3,3,0,0,592,0.26s,38%,12.9,00:09:19
2018-02-26,78,113,0,832,72,46,51785,71,502,45,0,72,45%,7.1,00:07:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,816,446,13,11,3,3,0,0,815,0.38s,41%,7.4,00:07:38
2018-02-27,61,91,0,775,64,32,38805,50,453,25,0,47,40%,9.1,00:06:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,764,374,4,4,7,7,0,0,757,0.39s,35%,8.5,00:07:06
2018-02-28,77,126,0,1337,123,50,55780,71,784,32,0,123,45%,11,00:07:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,1315,569,15,15,7,7,0,0,1314,0.37s,40%,10.6,00:07:23
2018-03-01,81,120,0,1082,70,41,55345,62,500,35,0,47,42%,8.1,00:07:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,1068,510,12,10,2,2,0,0,1067,0.33s,34%,9,00:07:41
2018-03-02,69,113,0,954,74,42,48538,73,646,40,0,71,42%,8.8,00:06:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,920,521,33,32,1,1,0,0,902,0.41s,37%,8.4,00:07:10
2018-03-03,27,36,0,464,93,17,12205,20,186,14,0,61,55%,9.3,00:05:23,0,0,0,0%,0,0,0,0%,0,0,0,0%,464,168,0,0,0,0,0,0,464,0.39s,47%,12.9,00:05:39
2018-03-04,46,65,0,505,38,22,26885,32,191,22,0,21,44%,6,00:04:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,485,289,15,12,5,5,0,0,485,0.66s,34%,7.8,00:06:54
2018-03-05,68,105,0,665,46,41,32934,65,371,37,0,27,38%,5.7,00:05:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,654,390,5,5,6,5,0,0,631,0.34s,39%,6.3,00:05:14
2018-03-06,75,116,0,1276,577,47,47271,74,415,43,0,56,49%,5.6,00:05:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,1270,530,6,6,0,0,0,0,1265,0.43s,41%,11,00:06:48
2018-03-07,77,120,0,1105,103,46,45726,64,590,32,0,103,42%,9.2,00:06:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,1088,487,16,13,1,1,0,0,1086,0.43s,38%,9.2,00:06:21
2018-03-08,81,113,0,771,48,49,32003,55,354,38,0,46,45%,6.4,00:04:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,758,401,12,12,1,1,0,0,757,0.4s,43%,6.8,00:04:43
2018-03-09,68,96,0,1794,279,29,60796,46,645,29,0,177,41%,14,00:06:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,1780,580,8,8,6,3,0,0,1771,0.23s,30%,18.7,00:10:33
2018-03-10,33,51,0,1140,507,22,33528,30,954,18,0,507,57%,31.8,00:13:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,1136,305,1,1,3,3,0,0,1136,0.54s,43%,22.4,00:10:57
2018-03-11,40,56,0,478,47,24,21078,30,212,18,0,35,50%,7.1,00:03:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,474,236,2,2,2,2,0,0,473,0.23s,43%,8.5,00:06:16
2018-03-12,93,139,0,949,62,55,44062,72,314,42,0,31,50%,4.4,00:02:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,934,540,12,11,3,3,0,0,934,0.51s,40%,6.8,00:05:17
2018-03-13,76,102,0,1110,188,37,50029,51,623,33,0,188,39%,12.2,00:06:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,1101,457,7,7,2,2,0,0,1057,0.76s,36%,10.9,00:08:10
2018-03-14,103,152,0,1989,245,60,82304,84,655,49,0,71,49%,7.8,00:06:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,1969,734,15,14,5,4,0,0,1922,0.53s,39%,13.1,00:09:01
2018-03-15,81,124,0,2268,407,51,76686,68,623,34,0,184,54%,9.2,00:05:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,2241,661,15,15,12,11,0,0,2239,0.67s,41%,18.3,00:10:18
2018-03-16,78,114,0,1070,77,36,50694,59,641,34,0,77,32%,10.9,00:07:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,1061,511,5,5,4,4,0,0,1060,0.39s,32%,9.4,00:07:25
2018-03-17,48,67,0,959,139,17,51778,32,347,18,0,56,44%,10.8,00:07:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,950,369,5,4,4,4,0,0,950,0.61s,25%,14.3,00:12:53
2018-03-18,47,60,0,391,37,27,17541,28,126,22,0,21,50%,4.5,00:04:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,388,224,2,2,1,1,0,0,388,0.55s,45%,6.5,00:04:52
2018-03-19,87,128,0,1256,104,47,67437,66,628,33,0,104,39%,9.5,00:07:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,1242,581,7,7,7,5,0,0,1234,1.04s,37%,9.8,00:08:47
2018-03-20,87,142,0,1239,89,57,60017,85,798,39,0,89,47%,9.4,00:07:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,1217,619,17,16,5,5,0,0,1216,0.95s,40%,8.7,00:07:03
2018-03-21,129,222,0,2504,156,88,125886,133,1471,60,0,156,46%,11.1,00:08:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,2485,1023,10,9,9,8,0,0,2360,0.44s,40%,11.3,00:09:27
2018-03-22,119,195,0,1733,78,70,94248,119,994,61,0,78,39%,8.4,00:06:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,1725,890,6,6,2,2,0,0,1721,0.81s,36%,8.9,00:08:03
2018-03-23,75,115,0,1242,110,40,56715,70,594,47,0,50,43%,8.5,00:06:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,1235,583,0,0,7,6,0,0,1232,0.41s,35%,10.8,00:08:13
2018-03-24,47,63,0,594,75,24,25099,34,354,25,0,58,38%,10.4,00:07:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,589,278,1,1,4,4,0,0,589,0.82s,38%,9.4,00:06:38
2018-03-25,33,52,0,481,102,24,17012,31,340,15,0,102,42%,11,00:06:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,477,207,3,3,1,1,0,0,476,0.44s,46%,9.3,00:05:27
2018-03-26,83,117,0,754,79,45,43692,59,453,37,0,79,44%,7.7,00:07:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,735,394,6,6,13,13,0,0,733,0.43s,38%,6.4,00:06:13
2018-03-27,106,175,0,1942,276,66,73487,105,652,54,0,80,48%,6.2,00:04:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,1807,901,125,119,10,9,0,0,1807,0.34s,38%,11.1,00:07:00
2018-03-28,80,114,0,1266,96,33,57358,64,612,42,0,94,38%,9.6,00:08:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,1247,585,15,14,4,4,0,0,1233,0.32s,29%,11.1,00:08:23
2018-03-29,81,113,0,1055,90,42,57489,66,620,41,0,90,41%,9.4,00:07:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,1044,529,7,7,4,3,0,0,1003,0.61s,37%,9.3,00:08:29
2018-03-30,55,84,0,921,170,36,44294,44,478,28,0,141,41%,10.9,00:09:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,902,341,13,11,6,6,0,0,900,0.33s,43%,11,00:08:47
2018-03-31,33,37,0,232,23,12,15341,10,85,10,0,19,30%,8.5,00:08:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,231,153,0,0,1,1,0,0,227,0.56s,32%,6.3,00:06:55
2018-04-01,41,58,0,577,89,30,23398,26,410,15,0,89,42%,15.8,00:09:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,576,215,0,0,1,1,0,0,546,0.41s,52%,9.9,00:06:43
2018-04-02,65,97,0,1519,452,37,55238,54,1237,27,0,452,44%,22.9,00:10:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,1507,490,9,9,3,3,0,0,1501,0.57s,38%,15.7,00:09:29
2018-04-03,66,95,0,903,44,25,44557,46,411,26,0,44,28%,8.9,00:06:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,892,475,8,8,3,3,0,0,889,0.4s,26%,9.5,00:07:49
2018-04-04,75,114,0,1029,174,46,46270,69,642,37,0,174,48%,9.3,00:05:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,1017,513,8,8,4,4,0,0,1003,0.32s,40%,9,00:06:46
2018-04-05,75,113,0,1705,220,36,73309,64,1123,35,0,220,39%,17.5,00:13:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,1690,615,12,10,3,3,0,0,1683,0.58s,32%,15.1,00:10:49
2018-04-06,69,140,0,1088,153,70,46141,86,568,32,0,56,60%,6.6,00:04:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,1070,509,13,12,5,5,0,0,1070,1.48s,50%,7.8,00:05:30
2018-04-07,42,65,0,648,68,26,33741,37,398,20,0,68,49%,10.8,00:10:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,643,274,5,3,0,0,0,0,643,0.49s,40%,10,00:08:39
2018-04-08,40,59,0,533,51,24,26212,39,425,24,0,51,38%,10.9,00:08:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,528,278,1,1,4,2,0,0,524,0.43s,41%,9,00:07:24
2018-04-09,76,119,0,709,92,57,33481,72,508,39,0,92,47%,7.1,00:05:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,704,408,4,4,1,1,0,0,701,1.34s,48%,6,00:04:41
2018-04-10,85,138,0,1459,125,62,65914,87,773,47,0,75,51%,8.9,00:06:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,1443,629,11,10,5,5,0,0,1443,0.42s,45%,10.6,00:07:58
2018-04-11,94,141,0,1626,76,61,61712,96,1038,59,0,63,45%,10.8,00:07:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,1603,677,20,17,3,3,0,0,1602,0.37s,43%,11.5,00:07:18
2018-04-12,75,121,0,878,51,53,45420,79,604,45,0,51,48%,7.6,00:06:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,862,486,11,11,5,5,0,0,845,0.56s,44%,7.3,00:06:15
2018-04-13,90,161,0,1264,137,81,51219,108,733,49,0,67,59%,6.8,00:04:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,1255,609,5,5,4,4,0,0,1254,0.71s,50%,7.9,00:05:18
2018-04-14,56,105,0,1064,258,49,43124,77,782,38,0,258,51%,10.2,00:05:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,1060,472,3,3,1,1,0,0,1060,0.43s,47%,10.1,00:06:51
2018-04-15,88,165,0,1796,102,71,91158,111,965,50,0,102,56%,8.7,00:07:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,1772,796,16,12,8,7,0,0,1770,0.64s,43%,10.9,00:09:12
